session_id,date,hub_id,vehicle_id,duration_minutes,kwh_delivered,platform_logged,asset_monitor_flag,cost_gbp
CH008613,2026-03-11,H032C,V0295,155,48.19,1,1,16.38
CH008614,2026-03-11,H033C,V0125,137,49.26,1,1,16.75
CH008615,2026-03-11,H031C,V0042,74,54.33,1,1,18.47
CH008616,2026-03-11,H006C,V0001,78,33.2,1,1,11.29
CH008617,2026-03-11,H034C,V0110,25,10.21,1,1,3.47
CH008618,2026-03-11,H016C,V0084,20,53.93,1,1,18.34
CH008619,2026-03-11,H020C,V0104,32,7.33,1,1,2.49
CH008620,2026-03-11,H013C,V0156,110,17.05,1,1,5.8
CH008621,2026-03-11,H016C,V0115,134,10.34,1,1,3.52
CH008622,2026-03-11,H016C,V0090,145,26.46,1,1,9.0
CH008623,2026-03-11,H012C,V0310,220,56.26,1,1,19.13
CH008624,2026-03-11,H030C,V0335,21,11.59,1,1,3.94
CH008625,2026-03-11,H021C,V0245,136,25.08,1,1,8.53
CH008626,2026-03-11,H008C,V0104,16,1.74,1,0,0.59
CH008627,2026-03-11,H011C,V0072,114,21.1,1,1,7.17
CH008628,2026-03-11,H034C,V0314,135,12.09,1,1,4.11
CH008629,2026-03-11,H034C,V0002,142,29.49,1,1,10.03
CH008630,2026-03-11,H032C,V0028,164,1.14,1,0,0.39
CH008631,2026-03-11,H023C,V0259,133,9.5,1,1,3.23
CH008632,2026-03-11,H011C,V0076,230,40.78,1,1,13.87
CH008633,2026-03-11,H023C,V0159,180,36.79,1,1,12.51
CH008634,2026-03-11,H034C,V0203,183,5.12,1,1,1.74
CH008635,2026-03-11,H014C,V0123,100,37.93,1,1,12.9
CH008636,2026-03-11,H012C,V0189,37,7.26,1,1,2.47
CH008637,2026-03-11,H026C,V0022,105,14.65,1,1,4.98
CH008638,2026-03-11,H032C,V0204,49,39.49,1,1,13.43
CH008639,2026-03-11,H023C,V0384,211,4.32,1,1,1.47
CH008640,2026-03-11,H028C,V0123,158,21.33,1,1,7.25
CH008641,2026-03-11,H033C,V0197,60,33.4,1,1,11.36
CH008642,2026-03-11,H010C,V0028,181,4.69,1,1,1.59
CH008643,2026-03-11,H031C,V0383,59,1.42,1,0,0.48
CH008644,2026-03-11,H013C,V0084,100,32.7,1,1,11.12
CH008645,2026-03-11,H028C,V0311,26,44.4,1,1,15.1
CH008646,2026-03-11,H019C,V0092,52,35.64,1,1,12.12
CH008647,2026-03-11,H006C,V0006,127,43.51,1,1,14.79
CH008648,2026-03-11,H006C,V0245,153,49.71,1,1,16.9
CH008649,2026-03-11,H006C,V0373,234,39.18,1,1,13.32
CH008650,2026-03-11,H006C,V0274,203,13.56,1,1,4.61
CH008651,2026-03-11,H021C,V0091,146,50.38,1,1,17.13
CH008652,2026-03-11,H032C,V0065,53,58.11,1,1,19.76
CH008653,2026-03-11,H018C,V0212,41,36.72,1,1,12.48
CH008654,2026-03-11,H035C,V0357,212,55.45,1,1,18.85
CH008655,2026-03-11,H021C,V0264,182,38.99,1,1,13.26
CH008656,2026-03-11,H024C,V0388,217,10.46,1,1,3.56
CH008657,2026-03-11,H023C,V0367,111,22.76,1,1,7.74
CH008658,2026-03-11,H018C,V0112,179,22.0,1,1,7.48
CH008659,2026-03-11,H020C,V0146,35,33.17,1,1,11.28
CH008660,2026-03-11,H028C,V0166,20,27.06,1,1,9.2
CH008661,2026-03-11,H010C,V0196,106,9.98,1,1,3.39
CH008662,2026-03-11,H012C,V0230,236,58.72,1,1,19.96
CH008663,2026-03-11,H033C,V0121,190,52.96,1,1,18.01
CH008664,2026-03-11,H023C,V0269,25,1.41,1,0,0.48
CH008665,2026-03-11,H003C,V0098,149,35.88,1,1,12.2
CH008666,2026-03-11,H017C,V0110,218,50.19,1,1,17.06
CH008667,2026-03-11,H021C,V0262,143,27.52,1,1,9.36
CH008668,2026-03-11,H013C,V0093,193,14.98,1,1,5.09
CH008669,2026-03-11,H012C,V0292,99,33.47,1,1,11.38
CH008670,2026-03-11,H017C,V0340,199,8.76,1,1,2.98
CH008671,2026-03-11,H020C,V0138,22,0.77,1,0,0.26
CH008672,2026-03-11,H032C,V0328,82,7.43,1,1,2.53
CH008673,2026-03-11,H033C,V0166,82,59.21,1,1,20.13
CH008674,2026-03-11,H026C,V0112,42,34.9,1,1,11.87
CH008675,2026-03-11,H008C,V0127,127,27.59,1,1,9.38
CH008676,2026-03-11,H017C,V0310,201,23.23,1,1,7.9
CH008677,2026-03-11,H021C,V0302,28,1.9,1,0,0.65
CH008678,2026-03-11,H013C,V0127,46,0.92,1,0,0.31
CH008679,2026-03-11,H010C,V0192,178,24.0,1,1,8.16
CH008680,2026-03-11,H018C,V0200,66,20.94,1,1,7.12
CH008681,2026-03-11,H013C,V0122,31,10.84,1,1,3.69
CH008682,2026-03-11,H008C,V0340,33,45.3,1,1,15.4
CH008683,2026-03-11,H026C,V0143,237,17.38,1,1,5.91
CH008684,2026-03-11,H010C,V0328,20,1.83,1,0,0.62
CH008685,2026-03-11,H035C,V0351,37,15.02,1,1,5.11
CH008686,2026-03-11,H024C,V0159,168,10.22,1,1,3.47
CH008687,2026-03-11,H030C,V0276,196,32.31,1,1,10.99
CH008688,2026-03-11,H020C,V0140,220,13.53,1,1,4.6
CH008689,2026-03-11,H034C,V0340,169,33.72,1,1,11.46
CH008690,2026-03-11,H030C,V0142,112,51.92,1,1,17.65
CH008691,2026-03-11,H030C,V0165,87,5.97,1,1,2.03
CH008692,2026-03-11,H018C,V0329,67,1.29,1,0,0.44
CH008693,2026-03-11,H021C,V0006,74,1.82,1,0,0.62
CH008694,2026-03-11,H006C,V0328,110,30.46,1,1,10.36
CH008695,2026-03-11,H032C,V0384,125,7.61,1,1,2.59
CH008696,2026-03-11,H014C,V0290,111,43.41,1,1,14.76
CH008697,2026-03-11,H014C,V0184,239,35.29,1,1,12.0
CH008698,2026-03-11,H035C,V0122,184,19.46,1,1,6.62
CH008699,2026-03-11,H011C,V0082,24,38.75,1,1,13.18
CH008700,2026-03-11,H030C,V0351,36,59.85,1,1,20.35
CH008701,2026-03-11,H020C,V0302,94,49.62,1,1,16.87
CH008702,2026-03-11,H016C,V0215,203,50.67,1,1,17.23
CH008703,2026-03-11,H016C,V0262,189,30.93,1,1,10.52
CH008704,2026-03-11,H011C,V0042,35,45.06,1,1,15.32
CH008705,2026-03-11,H003C,V0235,167,24.02,1,1,8.17
CH008706,2026-03-11,H012C,V0083,229,52.47,1,1,17.84
CH008707,2026-03-11,H011C,V0125,45,40.38,1,1,13.73
CH008708,2026-03-11,H008C,V0299,147,23.15,1,1,7.87
CH008709,2026-03-11,H016C,V0131,45,11.31,1,1,3.85
CH008710,2026-03-11,H019C,V0196,40,50.75,1,1,17.26
CH008711,2026-03-11,H030C,V0261,179,38.71,1,1,13.16
CH008712,2026-03-11,H019C,V0346,238,23.38,1,1,7.95
CH008713,2026-03-11,H035C,V0087,195,35.17,1,1,11.96
CH008714,2026-03-11,H023C,V0263,153,59.33,1,1,20.17
CH008715,2026-03-11,H011C,V0095,74,14.04,1,1,4.77
CH008716,2026-03-11,H024C,V0159,164,16.91,1,1,5.75
CH008717,2026-03-11,H021C,V0019,153,47.99,1,1,16.32
CH008718,2026-03-11,H016C,V0031,191,29.1,1,1,9.89
CH008719,2026-03-11,H017C,V0066,140,28.13,1,1,9.56
CH008720,2026-03-11,H021C,V0120,29,9.21,1,1,3.13
CH008721,2026-03-11,H013C,V0028,169,37.21,1,1,12.65
CH008722,2026-03-11,H012C,V0256,193,54.66,1,1,18.58
CH008723,2026-03-11,H024C,V0019,79,11.68,1,1,3.97
CH008724,2026-03-11,H028C,V0036,192,39.7,1,1,13.5
CH008725,2026-03-11,H014C,V0329,96,57.17,1,1,19.44
CH008726,2026-03-11,H024C,V0070,149,23.87,1,1,8.12
CH008727,2026-03-11,H012C,V0246,187,45.07,1,1,15.32
CH008728,2026-03-11,H028C,V0066,196,21.83,1,1,7.42
CH008729,2026-03-11,H010C,V0007,198,33.31,1,1,11.33
CH008730,2026-03-11,H031C,V0323,61,5.26,1,1,1.79
CH008731,2026-03-11,H013C,V0142,169,27.76,1,1,9.44
CH008732,2026-03-11,H032C,V0313,52,19.74,1,1,6.71
CH008733,2026-03-11,H011C,V0121,106,48.99,1,1,16.66
CH008734,2026-03-11,H033C,V0084,185,57.47,1,1,19.54
CH008735,2026-03-11,H031C,V0070,94,59.27,1,1,20.15
CH008736,2026-03-11,H012C,V0252,218,43.98,1,1,14.95
CH008737,2026-03-11,H032C,V0146,178,51.47,1,1,17.5
CH008738,2026-03-11,H006C,V0042,113,7.3,1,1,2.48
CH008739,2026-03-11,H034C,V0276,217,55.8,1,1,18.97
CH008740,2026-03-11,H033C,V0392,176,21.46,1,1,7.3
CH008741,2026-03-11,H017C,V0236,99,16.75,1,1,5.7
CH008742,2026-03-11,H020C,V0370,82,18.04,1,1,6.13
CH008743,2026-03-11,H011C,V0232,75,14.68,1,1,4.99
CH008744,2026-03-11,H016C,V0012,91,21.64,1,1,7.36
CH008745,2026-03-11,H023C,V0335,120,35.22,1,1,11.97
CH008746,2026-03-11,H021C,V0277,224,20.97,1,1,7.13
CH008747,2026-03-11,H032C,V0274,33,1.12,1,0,0.38
CH008748,2026-03-11,H030C,V0337,189,16.73,1,1,5.69
CH008749,2026-03-11,H018C,V0087,38,46.94,1,1,15.96
CH008750,2026-03-11,H031C,V0024,208,1.17,1,0,0.4
CH008751,2026-03-11,H028C,V0192,142,9.37,1,1,3.19
CH008752,2026-03-11,H028C,V0389,54,10.98,1,1,3.73
CH008753,2026-03-11,H013C,V0270,198,25.46,1,1,8.66
CH008754,2026-03-11,H033C,V0116,55,34.78,1,1,11.83
CH008755,2026-03-11,H024C,V0163,119,4.75,1,1,1.62
CH008756,2026-03-11,H023C,V0280,156,9.23,1,1,3.14
CH008757,2026-03-11,H031C,V0012,94,27.43,1,1,9.33
CH008758,2026-03-11,H006C,V0394,44,45.52,1,1,15.48
CH008759,2026-03-11,H023C,V0204,113,16.87,1,1,5.74
CH008760,2026-03-11,H011C,V0121,73,49.4,1,1,16.8
CH008761,2026-03-11,H017C,V0161,63,57.74,1,1,19.63
CH008762,2026-03-11,H021C,V0156,207,20.1,1,1,6.83
CH008763,2026-03-11,H020C,V0252,123,36.02,1,1,12.25
CH008764,2026-03-11,H017C,V0281,119,39.83,1,1,13.54
CH008765,2026-03-11,H028C,V0093,165,23.29,1,1,7.92
CH008766,2026-03-11,H021C,V0387,202,12.26,1,1,4.17
CH008767,2026-03-11,H033C,V0340,182,20.3,1,1,6.9
CH008768,2026-03-11,H003C,V0279,143,22.56,1,1,7.67
CH008769,2026-03-11,H030C,V0261,70,33.77,1,1,11.48
CH008770,2026-03-11,H017C,V0090,15,55.85,1,1,18.99
CH008771,2026-03-11,H026C,V0165,196,23.9,1,1,8.13
CH008772,2026-03-11,H026C,V0072,173,24.35,1,1,8.28
CH008773,2026-03-11,H033C,V0309,172,4.0,1,1,1.36
CH008774,2026-03-11,H019C,V0379,28,21.74,1,1,7.39
CH008775,2026-03-11,H035C,V0007,182,22.9,1,1,7.79
CH008776,2026-03-11,H026C,V0125,44,18.16,1,1,6.17
CH008777,2026-03-11,H018C,V0242,172,19.4,1,1,6.6
CH008778,2026-03-11,H012C,V0127,25,58.96,1,1,20.05
CH008779,2026-03-11,H032C,V0175,92,45.45,1,1,15.45
CH008780,2026-03-11,H012C,V0237,122,1.22,1,0,0.41
CH008781,2026-03-11,H024C,V0329,239,59.53,1,1,20.24
CH008782,2026-03-11,H012C,V0149,89,50.96,1,1,17.33
CH008783,2026-03-11,H020C,V0235,39,27.38,1,1,9.31
CH008784,2026-03-11,H011C,V0090,45,1.19,1,0,0.4
CH008785,2026-03-11,H011C,V0125,106,0.15,1,0,0.05
CH008786,2026-03-11,H023C,V0302,169,24.91,1,1,8.47
CH008787,2026-03-11,H012C,V0198,96,31.28,1,1,10.64
CH008788,2026-03-11,H014C,V0259,20,25.75,1,1,8.76
CH008789,2026-03-11,H017C,V0293,95,18.53,1,1,6.3
CH008790,2026-03-11,H021C,V0384,170,9.3,1,1,3.16
CH008791,2026-03-11,H028C,V0340,217,48.32,1,1,16.43
CH008792,2026-03-11,H034C,V0252,195,18.61,1,1,6.33
CH008793,2026-03-11,H034C,V0076,204,14.59,1,1,4.96
CH008794,2026-03-11,H024C,V0028,175,36.85,1,1,12.53
CH008795,2026-03-11,H035C,V0279,235,16.33,1,1,5.55
CH008796,2026-03-11,H016C,V0192,37,53.38,1,1,18.15
CH008797,2026-03-11,H012C,V0085,79,57.38,1,1,19.51
CH008798,2026-03-11,H033C,V0279,31,35.07,1,1,11.92
CH008799,2026-03-11,H014C,V0104,141,1.71,1,0,0.58
CH008800,2026-03-11,H032C,V0104,132,20.85,1,1,7.09
CH008801,2026-03-11,H021C,V0172,84,26.46,1,1,9.0
CH008802,2026-03-11,H020C,V0048,118,17.05,1,1,5.8
CH008803,2026-03-11,H006C,V0138,231,38.73,1,1,13.17
CH008804,2026-03-11,H010C,V0389,136,44.3,1,1,15.06
CH008805,2026-03-11,H017C,V0250,98,1.15,1,0,0.39
CH008806,2026-03-11,H035C,V0309,90,37.45,1,1,12.73
CH008807,2026-03-11,H020C,V0042,156,34.8,1,1,11.83
CH008808,2026-03-11,H028C,V0022,182,1.07,1,0,0.36
CH008809,2026-03-11,H020C,V0360,228,1.39,1,0,0.47
CH008810,2026-03-11,H026C,V0159,217,28.03,1,1,9.53
CH008811,2026-03-11,H012C,V0203,43,51.3,1,1,17.44
CH008812,2026-03-11,H028C,V0153,187,21.5,1,1,7.31
CH008813,2026-03-11,H035C,V0310,190,46.56,1,1,15.83
CH008814,2026-03-11,H026C,V0285,79,58.47,1,1,19.88
CH008815,2026-03-11,H026C,V0396,157,37.22,1,1,12.65
CH008816,2026-03-11,H024C,V0392,140,14.57,1,1,4.95
CH008817,2026-03-11,H031C,V0077,157,23.63,1,1,8.03
CH008818,2026-03-11,H016C,V0104,57,53.23,1,1,18.1
CH008819,2026-03-11,H031C,V0369,219,18.8,1,1,6.39
CH008820,2026-03-12,H016C,V0368,161,55.58,1,1,18.9
CH008821,2026-03-12,H003C,V0313,50,7.05,1,1,2.4
CH008822,2026-03-12,H014C,V0279,73,52.46,1,1,17.84
CH008823,2026-03-12,H032C,V0277,181,12.59,1,1,4.28
CH008824,2026-03-12,H031C,V0142,19,48.83,1,1,16.6
CH008825,2026-03-12,H008C,V0216,58,45.32,1,1,15.41
CH008826,2026-03-12,H021C,V0257,96,56.59,1,1,19.24
CH008827,2026-03-12,H034C,V0124,161,17.48,1,1,5.94
CH008828,2026-03-12,H021C,V0332,50,37.8,1,1,12.85
CH008829,2026-03-12,H008C,V0095,237,34.07,1,1,11.58
CH008830,2026-03-12,H033C,V0117,52,52.88,1,1,17.98
CH008831,2026-03-12,H016C,V0022,119,48.58,1,1,16.52
CH008832,2026-03-12,H028C,V0226,80,22.53,1,1,7.66
CH008833,2026-03-12,H014C,V0285,134,53.48,1,1,18.18
CH008834,2026-03-12,H032C,V0097,101,6.62,1,1,2.25
CH008835,2026-03-12,H010C,V0227,129,16.11,1,1,5.48
CH008836,2026-03-12,H014C,V0227,138,1.09,1,0,0.37
CH008837,2026-03-12,H003C,V0057,187,1.15,1,0,0.39
CH008838,2026-03-12,H020C,V0242,162,16.58,1,1,5.64
CH008839,2026-03-12,H035C,V0084,42,53.71,1,1,18.26
CH008840,2026-03-12,H016C,V0193,225,24.66,1,1,8.38
CH008841,2026-03-12,H021C,V0244,113,1.21,1,0,0.41
CH008842,2026-03-12,H008C,V0334,95,31.82,1,1,10.82
CH008843,2026-03-12,H011C,V0264,107,40.25,1,1,13.69
CH008844,2026-03-12,H013C,V0200,76,27.22,1,1,9.25
CH008845,2026-03-12,H024C,V0251,173,5.96,1,1,2.03
CH008846,2026-03-12,H014C,V0259,50,17.24,1,1,5.86
CH008847,2026-03-12,H031C,V0230,147,25.65,1,1,8.72
CH008848,2026-03-12,H003C,V0045,221,7.82,1,1,2.66
CH008849,2026-03-12,H033C,V0364,205,37.33,1,1,12.69
CH008850,2026-03-12,H012C,V0072,173,0.11,1,0,0.04
CH008851,2026-03-12,H003C,V0036,73,59.39,1,1,20.19
CH008852,2026-03-12,H020C,V0092,37,30.36,1,1,10.32
CH008853,2026-03-12,H010C,V0203,154,44.9,1,1,15.27
CH008854,2026-03-12,H019C,V0082,75,0.73,1,0,0.25
CH008855,2026-03-12,H003C,V0002,46,54.75,1,1,18.62
CH008856,2026-03-12,H032C,V0070,45,36.41,1,1,12.38
CH008857,2026-03-12,H014C,V0242,87,37.15,1,1,12.63
CH008858,2026-03-12,H010C,V0143,188,1.49,1,0,0.51
CH008859,2026-03-12,H011C,V0092,105,13.93,1,1,4.74
CH008860,2026-03-12,H008C,V0387,214,6.5,1,1,2.21
CH008861,2026-03-12,H013C,V0102,31,48.89,1,1,16.62
CH008862,2026-03-12,H020C,V0262,219,8.38,1,1,2.85
CH008863,2026-03-12,H033C,V0092,230,7.85,1,1,2.67
CH008864,2026-03-12,H033C,V0031,204,16.08,1,1,5.47
CH008865,2026-03-12,H017C,V0319,166,44.07,1,1,14.98
CH008866,2026-03-12,H003C,V0246,113,52.48,1,1,17.84
CH008867,2026-03-12,H028C,V0081,82,10.81,1,1,3.68
CH008868,2026-03-12,H008C,V0076,58,44.3,1,1,15.06
CH008869,2026-03-12,H024C,V0019,83,58.25,1,1,19.8
CH008870,2026-03-12,H012C,V0102,187,1.21,1,0,0.41
CH008871,2026-03-12,H010C,V0229,178,52.26,1,1,17.77
CH008872,2026-03-12,H031C,V0383,236,31.07,1,1,10.56
CH008873,2026-03-12,H021C,V0197,90,0.93,1,0,0.32
CH008874,2026-03-12,H012C,V0015,86,35.3,1,1,12.0
CH008875,2026-03-12,H010C,V0082,161,1.5,1,0,0.51
CH008876,2026-03-12,H031C,V0135,32,30.58,1,1,10.4
CH008877,2026-03-12,H031C,V0007,169,0.74,1,0,0.25
CH008878,2026-03-12,H014C,V0047,19,11.56,1,1,3.93
CH008879,2026-03-12,H033C,V0320,209,57.19,1,1,19.44
CH008880,2026-03-12,H023C,V0198,87,51.43,1,1,17.49
CH008881,2026-03-12,H032C,V0123,220,23.98,1,1,8.15
CH008882,2026-03-12,H020C,V0379,97,31.36,1,1,10.66
CH008883,2026-03-12,H030C,V0285,170,53.09,1,1,18.05
CH008884,2026-03-12,H034C,V0006,52,52.35,1,1,17.8
CH008885,2026-03-12,H003C,V0285,130,12.98,1,1,4.41
CH008886,2026-03-12,H003C,V0281,107,49.17,1,1,16.72
CH008887,2026-03-12,H010C,V0269,166,40.17,1,1,13.66
CH008888,2026-03-12,H030C,V0262,153,23.08,1,1,7.85
CH008889,2026-03-12,H035C,V0038,20,20.58,1,1,7.0
CH008890,2026-03-12,H023C,V0149,162,35.65,1,1,12.12
CH008891,2026-03-12,H018C,V0351,17,53.97,1,1,18.35
CH008892,2026-03-12,H013C,V0341,203,49.49,1,1,16.83
CH008893,2026-03-12,H012C,V0390,101,36.4,1,1,12.38
CH008894,2026-03-12,H017C,V0354,222,17.69,1,1,6.01
CH008895,2026-03-12,H017C,V0221,88,5.02,1,1,1.71
CH008896,2026-03-12,H014C,V0105,211,46.15,1,1,15.69
CH008897,2026-03-12,H013C,V0324,122,37.34,1,1,12.7
CH008898,2026-03-12,H026C,V0381,165,9.53,1,1,3.24
CH008899,2026-03-12,H024C,V0055,120,13.95,1,1,4.74
CH008900,2026-03-12,H019C,V0382,121,53.68,1,1,18.25
CH008901,2026-03-12,H008C,V0122,130,29.28,1,1,9.96
CH008902,2026-03-12,H017C,V0295,16,42.36,1,1,14.4
CH008903,2026-03-12,H024C,V0118,133,44.01,1,1,14.96
CH008904,2026-03-12,H021C,V0256,209,59.82,1,1,20.34
CH008905,2026-03-12,H010C,V0055,133,13.54,1,1,4.6
CH008906,2026-03-12,H023C,V0258,131,27.83,1,1,9.46
CH008907,2026-03-12,H006C,V0370,139,48.76,1,1,16.58
CH008908,2026-03-12,H034C,V0281,109,23.68,1,1,8.05
CH008909,2026-03-12,H028C,V0185,56,48.6,1,1,16.52
CH008910,2026-03-12,H003C,V0063,86,10.63,1,1,3.61
CH008911,2026-03-12,H024C,V0066,30,29.91,1,1,10.17
CH008912,2026-03-12,H028C,V0083,152,57.62,1,1,19.59
CH008913,2026-03-12,H006C,V0352,153,11.85,1,1,4.03
CH008914,2026-03-12,H016C,V0024,69,21.93,1,1,7.46
CH008915,2026-03-12,H006C,V0257,209,55.55,1,1,18.89
CH008916,2026-03-12,H014C,V0270,155,35.65,1,1,12.12
CH008917,2026-03-12,H035C,V0295,75,42.72,1,1,14.52
CH008918,2026-03-12,H026C,V0003,76,0.96,1,0,0.33
CH008919,2026-03-12,H028C,V0388,230,25.17,1,1,8.56
CH008920,2026-03-12,H035C,V0088,154,18.25,1,1,6.21
CH008921,2026-03-12,H017C,V0258,67,0.69,1,0,0.23
CH008922,2026-03-12,H034C,V0236,210,7.58,1,1,2.58
CH008923,2026-03-12,H032C,V0055,64,52.65,1,1,17.9
CH008924,2026-03-12,H012C,V0346,63,0.83,1,0,0.28
CH008925,2026-03-12,H013C,V0076,171,19.71,1,1,6.7
CH008926,2026-03-12,H010C,V0150,124,18.3,1,1,6.22
CH008927,2026-03-12,H033C,V0279,123,40.28,1,1,13.7
CH008928,2026-03-12,H003C,V0012,211,16.12,1,1,5.48
CH008929,2026-03-12,H019C,V0357,193,11.43,1,1,3.89
CH008930,2026-03-12,H031C,V0360,196,46.62,1,1,15.85
CH008931,2026-03-12,H034C,V0091,180,50.49,1,1,17.17
CH008932,2026-03-12,H012C,V0107,92,55.92,1,1,19.01
CH008933,2026-03-12,H034C,V0036,134,56.84,1,1,19.33
CH008934,2026-03-12,H028C,V0096,70,14.42,1,1,4.9
CH008935,2026-03-12,H011C,V0279,73,50.83,1,1,17.28
CH008936,2026-03-12,H035C,V0313,50,14.0,1,1,4.76
CH008937,2026-03-12,H019C,V0083,30,10.54,1,1,3.58
CH008938,2026-03-12,H034C,V0185,232,28.28,1,1,9.62
CH008939,2026-03-12,H020C,V0073,72,59.01,1,1,20.06
CH008940,2026-03-12,H019C,V0067,216,19.94,1,1,6.78
CH008941,2026-03-12,H032C,V0360,193,55.01,1,1,18.7
CH008942,2026-03-12,H006C,V0367,128,33.98,1,1,11.55
CH008943,2026-03-12,H012C,V0042,40,12.62,1,1,4.29
CH008944,2026-03-12,H014C,V0054,101,1.19,1,0,0.4
CH008945,2026-03-12,H010C,V0179,187,47.77,1,1,16.24
CH008946,2026-03-12,H023C,V0235,44,44.68,1,1,15.19
CH008947,2026-03-12,H019C,V0297,184,16.69,1,1,5.67
CH008948,2026-03-12,H017C,V0076,70,41.75,1,1,14.2
CH008949,2026-03-12,H026C,V0396,145,10.99,1,1,3.74
CH008950,2026-03-12,H035C,V0092,198,41.69,1,1,14.17
CH008951,2026-03-12,H012C,V0368,176,23.35,1,1,7.94
CH008952,2026-03-12,H020C,V0200,177,1.1,1,0,0.37
CH008953,2026-03-12,H033C,V0012,135,42.42,1,1,14.42
CH008954,2026-03-12,H010C,V0310,143,59.71,1,1,20.3
CH008955,2026-03-12,H008C,V0161,34,38.16,1,1,12.97
CH008956,2026-03-12,H023C,V0204,226,1.75,1,0,0.6
CH008957,2026-03-12,H010C,V0054,149,42.07,1,1,14.3
CH008958,2026-03-12,H021C,V0385,206,48.4,1,1,16.46
CH008959,2026-03-12,H023C,V0331,150,50.43,1,1,17.15
CH008960,2026-03-12,H035C,V0224,29,43.3,1,1,14.72
CH008961,2026-03-12,H021C,V0302,157,21.2,1,1,7.21
CH008962,2026-03-12,H011C,V0394,54,0.74,1,0,0.25
CH008963,2026-03-12,H031C,V0002,64,14.4,1,1,4.9
CH008964,2026-03-12,H012C,V0123,148,47.54,1,1,16.16
CH008965,2026-03-12,H010C,V0127,214,54.1,1,1,18.39
CH008966,2026-03-12,H013C,V0204,76,47.55,1,1,16.17
CH008967,2026-03-12,H020C,V0362,74,56.45,1,1,19.19
CH008968,2026-03-12,H016C,V0313,113,1.13,1,0,0.38
CH008969,2026-03-12,H012C,V0178,40,26.07,1,1,8.86
CH008970,2026-03-12,H023C,V0096,19,7.83,1,1,2.66
CH008971,2026-03-12,H003C,V0077,130,1.67,1,0,0.57
CH008972,2026-03-12,H012C,V0018,175,49.36,1,1,16.78
CH008973,2026-03-12,H031C,V0237,116,0.88,1,0,0.3
CH008974,2026-03-12,H017C,V0039,220,26.35,1,1,8.96
CH008975,2026-03-12,H024C,V0280,97,23.49,1,1,7.99
CH008976,2026-03-12,H018C,V0090,203,36.13,1,1,12.28
CH008977,2026-03-12,H032C,V0356,157,8.31,1,1,2.83
CH008978,2026-03-12,H003C,V0112,149,58.32,1,1,19.83
CH008979,2026-03-12,H033C,V0006,99,12.82,1,1,4.36
CH008980,2026-03-12,H019C,V0329,175,1.13,1,0,0.38
CH008981,2026-03-12,H013C,V0036,122,43.15,1,1,14.67
CH008982,2026-03-12,H031C,V0216,155,41.66,1,1,14.16
CH008983,2026-03-12,H016C,V0323,82,32.35,1,1,11.0
CH008984,2026-03-12,H008C,V0029,157,36.7,1,1,12.48
CH008985,2026-03-12,H033C,V0133,130,32.68,1,1,11.11
CH008986,2026-03-12,H003C,V0184,158,35.74,1,1,12.15
CH008987,2026-03-12,H018C,V0331,182,42.25,1,1,14.37
CH008988,2026-03-12,H018C,V0001,50,29.45,1,1,10.01
CH008989,2026-03-12,H026C,V0106,78,44.86,1,1,15.25
CH008990,2026-03-12,H026C,V0123,142,27.45,1,1,9.33
CH008991,2026-03-12,H012C,V0229,226,14.62,1,1,4.97
CH008992,2026-03-12,H017C,V0166,67,0.65,1,0,0.22
CH008993,2026-03-12,H024C,V0184,129,26.82,1,1,9.12
CH008994,2026-03-12,H006C,V0096,74,1.64,1,0,0.56
CH008995,2026-03-12,H024C,V0204,24,32.14,1,1,10.93
CH008996,2026-03-12,H016C,V0179,184,47.16,1,1,16.03
CH008997,2026-03-12,H023C,V0253,162,0.5,1,0,0.17
CH008998,2026-03-12,H024C,V0022,169,0.88,1,0,0.3
CH008999,2026-03-12,H035C,V0002,184,0.64,1,0,0.22
CH009000,2026-03-12,H028C,V0269,152,53.27,1,1,18.11
CH009001,2026-03-12,H035C,V0095,184,9.11,1,1,3.1
CH009002,2026-03-12,H003C,V0267,101,37.8,1,1,12.85
CH009003,2026-03-12,H023C,V0156,237,13.47,1,1,4.58
CH009004,2026-03-12,H016C,V0270,167,33.1,1,1,11.25
CH009005,2026-03-12,H017C,V0344,130,43.79,1,1,14.89
CH009006,2026-03-12,H006C,V0131,92,15.96,1,1,5.43
CH009007,2026-03-12,H026C,V0096,178,23.73,1,1,8.07
CH009008,2026-03-12,H018C,V0125,229,26.23,1,1,8.92
CH009009,2026-03-12,H034C,V0370,236,19.98,1,1,6.79
CH009010,2026-03-12,H003C,V0039,49,10.99,1,1,3.74
CH009011,2026-03-12,H024C,V0379,100,16.68,1,1,5.67
CH009012,2026-03-12,H012C,V0181,57,33.99,1,1,11.56
CH009013,2026-03-12,H012C,V0187,234,55.21,1,1,18.77
CH009014,2026-03-12,H032C,V0248,78,18.58,1,1,6.32
CH009015,2026-03-12,H023C,V0102,60,53.61,1,1,18.23
CH009016,2026-03-12,H035C,V0065,157,30.06,1,1,10.22
CH009017,2026-03-12,H028C,V0083,83,54.78,1,1,18.63
CH009018,2026-03-12,H030C,V0012,89,26.4,1,1,8.98
CH009019,2026-03-12,H010C,V0352,45,27.04,1,1,9.19
CH009020,2026-03-12,H034C,V0229,222,36.62,1,1,12.45
CH009021,2026-03-12,H014C,V0059,145,34.14,1,1,11.61
CH009022,2026-03-12,H003C,V0142,62,59.1,1,1,20.09
